V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682	7682
7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657	7657
7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631	7631
7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607	7607
7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581	7581
7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557	7557
7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532	7532
7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506	7506
7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481	7481
7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457	7457
7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431	7431
7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407	7407
7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381	7381
7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357	7357
7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331	7331
7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307	7307
7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281	7281
7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257	7257
7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231	7231
7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207	7207
7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182	7182
7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156	7156
7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130	7130
7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105	7105
7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081	7081
7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055	7055
7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030	7030
7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006	7006
6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981	6981
6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955	6955
6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930	6930
6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905	6905
6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880	6880
6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856	6856
6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831	6831
6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805	6805
6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780	6780
6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755	6755
6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730	6730
6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706	6706
6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681	6681
6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655	6655
6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630	6630
6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605	6605
6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580	6580
